,interest_rate,repayment_period,credit_score,age,education,marital_status,loan_frequence,succ_frequence,payoff_frequence,overdue_times,baddle_overdue_times,income,house,house_loan,car,car_loan,company_type,company_scale,workcity,work_duration,credit_report,identity_authentication,job_authentication,income_authentication,site_authentication,topic,borrow_result,loan_amount,avaiable_amount,total_loan_amount,need_to_payoff,overdue_amount
430,10.0,3,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,-0.7213035561458763,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
431,22.0,3,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
432,12.0,6,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,-0.6405248678406135,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
433,17.0,6,1,2,1,1,4,0,0,0,0,5,0,0,0,0,0,0,32,2,1,0,0,0,0,6.0,0,-0.5251267416902382,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
434,11.0,6,1,2,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5.0,0,-0.7213035561458763,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
435,10.0,3,3,2,3,1,8,3,3,0,0,4,0,0,0,0,18,4,23,3,0,1,0,0,0,4.0,1,-0.6405248678406135,0.09562407511584017,0.2262628518493065,-0.29284316198753574,-0.0772747905195149
436,15.0,12,1,2,3,1,3,0,0,0,0,3,1,0,0,0,20,2,53,2,0,1,0,0,0,3.0,0,-0.7213035561458763,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
437,15.0,18,1,2,3,2,1,0,0,0,0,3,0,0,0,0,14,3,62,3,0,0,0,0,0,4.0,0,-0.40972861553986284,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
438,15.0,24,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0.9750488982646413,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
439,15.0,24,1,3,3,2,2,0,0,0,0,5,1,0,1,0,14,2,44,4,0,0,0,0,0,1.0,0,0.16726201521201384,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
440,15.0,12,1,1,2,1,3,0,0,0,0,3,0,0,0,0,19,4,44,1,0,0,0,0,0,4.0,0,-0.6982239309158011,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
441,10.0,3,1,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0.3980582675127645,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
442,15.0,12,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,-0.5251267416902382,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
443,12.0,9,1,1,1,2,1,0,0,0,0,5,0,0,0,0,8,3,35,1,0,0,0,0,0,6.0,0,-0.6982239309158011,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
444,15.0,12,1,2,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,4.0,0,-0.6405248678406135,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
445,18.0,12,1,2,2,2,1,0,0,0,0,4,0,0,1,0,7,1,34,3,0,0,0,0,0,1.0,0,0.3980582675127645,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
446,12.0,3,1,2,1,2,1,0,0,0,0,2,0,0,0,0,18,2,13,2,0,0,0,0,0,4.0,0,-0.7213035561458763,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
447,15.0,18,1,2,2,2,1,0,0,0,0,4,0,0,0,0,8,4,37,3,0,0,0,0,0,1.0,0,-0.06353423708873684,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
448,20.0,24,1,2,1,1,9,0,0,0,0,3,0,0,0,0,8,4,51,1,0,1,0,0,0,5.0,0,-0.4674276786150505,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
449,15.0,24,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,-0.6751443056857261,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
450,15.0,24,1,2,2,1,2,0,0,0,0,4,0,0,0,0,19,2,46,2,0,1,0,0,0,2.0,0,-0.40972861553986284,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
451,13.2,3,1,2,2,1,2,0,0,0,0,5,0,0,0,0,1,2,0,0,0,0,0,0,0,6.0,0,-0.40972861553986284,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
452,11.0,6,3,2,2,2,7,4,4,0,0,6,1,0,1,0,2,2,44,3,0,1,0,0,0,2.0,0,-0.6405248678406135,0.02444443365384511,-0.00887634988386096,-0.29284316198753574,-0.0772747905195149
453,15.0,12,1,2,1,1,6,0,0,0,0,6,0,0,1,0,20,1,37,2,0,0,0,0,0,6.0,0,0.3980582675127645,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
454,10.0,3,1,2,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,-0.7213035561458763,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
455,11.0,6,1,2,3,1,2,0,0,0,0,3,0,0,0,0,0,0,11,2,0,0,0,0,0,4.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
456,15.0,24,1,2,3,2,3,0,0,0,0,5,1,0,0,0,18,1,33,4,0,1,0,0,0,5.0,0,-0.5251267416902382,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
457,15.0,12,1,2,2,2,13,0,0,0,0,4,1,0,0,0,11,3,32,1,0,0,0,0,0,2.0,0,-0.6405248678406135,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
458,16.0,24,1,2,2,1,5,0,0,0,0,5,0,0,0,0,17,3,44,1,0,0,0,0,0,2.0,0,0.9750488982646413,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
459,15.0,12,1,3,2,3,3,0,0,0,0,3,0,0,0,0,17,3,35,2,0,1,0,0,0,6.0,0,-0.06353423708873684,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
460,11.0,6,1,2,1,2,2,0,0,0,0,4,0,0,0,0,20,2,32,2,0,0,0,0,0,5.0,0,-0.6405248678406135,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
461,15.4,12,1,1,1,2,1,0,0,0,0,2,0,0,0,0,4,3,0,0,0,0,0,0,0,1.0,0,-0.6982239309158011,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
462,15.0,12,1,3,1,2,1,0,0,0,0,5,1,1,1,1,12,1,45,2,0,0,0,0,0,1.0,0,-0.40972861553986284,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
463,15.0,3,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,-0.7213035561458763,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
464,15.0,18,1,2,1,1,4,0,0,0,0,3,1,0,0,0,8,2,44,3,0,0,0,0,0,3.0,0,-0.5251267416902382,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
465,15.0,18,1,2,2,1,3,1,1,11,0,3,0,0,0,0,18,3,13,1,0,0,0,0,0,6.0,0,-0.40972861553986284,-0.3314537736561302,-0.3028003520503203,-0.29284316198753574,-0.0772747905195149
466,15.0,12,1,2,2,2,3,2,1,12,1,3,0,0,0,0,12,3,45,3,1,1,1,1,0,1.0,1,-0.6866841183007637,-0.07520706439294797,-0.14212189753265586,0.38680251663488874,2.259651988948968
467,12.0,9,3,4,3,2,9,6,6,1,0,7,1,0,1,0,8,2,44,4,0,1,0,0,0,4.0,0,1.5520395290165179,8.210103201783276,16.84276644099314,-0.29284316198753574,-0.0772747905195149
468,15.0,12,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,-0.40972861553986284,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
469,15.0,12,1,3,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,-0.7213035561458763,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
470,10.0,3,1,2,3,2,1,0,0,0,0,4,1,1,1,0,18,1,42,4,0,0,0,0,0,1.0,0,1.5520395290165179,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
471,20.0,6,1,2,1,2,2,0,0,0,0,3,0,0,0,0,18,2,51,1,0,1,0,0,0,3.0,0,-0.7213035561458763,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
472,15.0,24,1,3,1,2,1,0,0,0,0,4,0,0,0,0,18,2,41,2,0,0,0,0,0,1.0,0,-0.5251267416902382,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
473,12.0,9,1,2,1,2,8,0,0,0,0,4,0,0,0,0,9,1,42,1,0,0,0,0,0,4.0,0,-0.5251267416902382,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
474,15.0,12,1,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,-0.40972861553986284,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
475,10.0,3,1,2,1,2,5,0,0,0,0,1,0,0,1,0,18,1,41,2,0,0,0,0,0,3.0,0,-0.6982239309158011,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
476,15.0,24,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0.9750488982646413,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
477,11.0,6,1,3,2,2,1,0,0,0,0,5,1,0,1,1,18,1,41,1,0,0,0,0,0,1.0,0,-0.6405248678406135,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
478,12.0,9,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,-0.40972861553986284,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
479,10.0,3,1,2,2,1,10,0,0,0,0,3,0,0,0,0,20,2,43,2,0,1,0,0,0,4.0,0,-0.6982239309158011,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
480,15.0,12,1,3,3,2,1,0,0,0,0,3,1,0,1,0,14,2,37,4,0,1,0,0,0,1.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
481,15.0,12,1,3,2,2,2,0,0,0,0,4,1,1,1,1,10,2,32,2,0,0,0,0,0,3.0,0,0.9750488982646413,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
482,10.0,3,1,2,2,2,5,0,0,0,0,3,0,0,0,0,18,2,44,2,0,1,0,0,0,1.0,0,-0.5251267416902382,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
483,24.0,3,1,1,2,2,4,0,0,0,0,7,0,0,0,0,8,1,36,1,0,0,0,0,0,2.0,0,-0.4328082407699379,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
484,15.0,24,1,2,3,2,3,0,0,0,0,3,0,1,1,0,16,4,34,3,0,1,0,0,0,1.0,0,-0.5251267416902382,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
485,15.0,12,1,3,1,2,9,2,2,8,0,5,0,0,1,0,18,1,44,3,0,1,0,0,0,4.0,0,-0.6405248678406135,0.02444443365384511,-0.00887634988386096,-0.29284316198753574,-0.0772747905195149
486,15.0,12,3,5,1,2,5,3,3,0,0,4,0,0,1,0,20,2,44,3,0,1,0,0,0,6.0,0,1.5520395290165179,6.7865103725433755,11.356185067219235,-0.29284316198753574,-0.0772747905195149
487,15.0,24,1,2,2,2,2,1,0,20,1,3,1,0,1,0,2,2,37,4,0,1,0,1,0,2.0,0,-0.40972861553986284,0.06003425438484264,-0.18523075118373655,0.3725125697946205,2.2105167402471864
488,11.0,6,1,2,1,2,2,0,0,0,0,4,0,0,1,0,12,1,11,2,0,0,0,0,0,3.0,0,-0.5251267416902382,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
489,15.0,6,1,2,2,1,12,0,0,0,0,4,1,0,1,0,2,3,14,2,0,1,0,0,0,1.0,0,-0.5251267416902382,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
490,15.0,24,1,2,1,2,4,0,0,0,0,3,1,0,0,0,18,1,43,2,0,1,0,0,0,3.0,0,-0.6405248678406135,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
491,15.0,3,1,3,2,2,1,0,0,0,0,0,1,0,1,0,0,0,31,0,0,0,0,0,0,5.0,0,-0.7213035561458763,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
492,20.0,12,1,3,1,2,10,0,0,0,0,3,1,0,0,0,4,3,51,3,0,1,0,0,0,2.0,0,-0.40972861553986284,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
493,10.0,3,1,3,1,2,1,0,0,0,0,7,0,0,0,0,8,2,0,0,0,0,0,0,0,4.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
494,15.0,12,1,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0.9750488982646413,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
495,22.0,12,1,2,1,2,6,0,0,0,0,3,0,0,0,0,10,3,45,1,0,0,0,0,0,1.0,0,-0.7213035561458763,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
496,11.0,6,1,2,1,2,2,0,0,0,0,4,0,0,0,0,20,1,0,0,0,0,0,0,0,5.0,0,-0.6405248678406135,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
497,15.0,3,1,3,2,2,2,0,0,0,0,3,0,0,0,0,20,3,42,1,0,0,0,0,0,1.0,0,-0.6982239309158011,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
498,20.0,9,1,1,1,1,6,0,0,0,0,6,0,0,0,0,18,1,44,2,0,0,0,0,0,1.0,0,-0.08661386231881191,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
499,10.0,3,1,2,3,2,1,0,0,0,0,4,0,0,0,0,8,2,31,2,0,1,0,0,0,4.0,0,-0.7213035561458763,-0.2246843114631376,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
500,10.0,3,1,2,1,1,1,0,0,0,0,2,0,0,0,0,20,2,45,1,0,0,0,0,0,5.0,0,-0.7213035561458763,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
501,10.0,3,1,2,1,2,6,0,0,0,0,1,0,0,0,0,0,0,37,1,0,0,0,0,0,3.0,0,-0.5251267416902382,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
502,20.0,6,1,1,1,1,4,0,0,0,0,3,0,0,0,0,7,3,44,2,0,0,0,0,0,5.0,0,-0.6982239309158011,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
503,15.0,24,1,2,1,2,8,0,0,0,0,4,1,0,0,0,0,0,44,2,0,1,0,0,0,3.0,0,-0.40972861553986284,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
504,15.0,24,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
505,15.0,18,1,3,3,2,8,2,1,16,1,3,1,0,1,0,17,4,13,4,0,1,0,0,0,3.0,0,0.16726201521201384,0.2735731787708278,0.2654527188048344,0.02896746065525642,1.0292545167743903
506,15.0,12,1,1,2,1,7,0,0,0,0,3,0,0,0,0,12,3,31,2,0,1,0,0,0,3.0,0,-0.5251267416902382,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
507,15.0,18,1,2,2,1,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,-0.40972861553986284,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
508,14.0,6,1,2,1,3,2,0,0,0,0,4,0,0,1,0,8,4,35,3,0,0,0,0,0,2.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
509,15.0,24,1,2,2,1,3,0,0,0,0,3,0,0,0,0,8,4,32,2,0,0,0,0,0,1.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
510,15.0,12,1,2,1,1,4,0,0,0,0,4,1,0,0,0,10,2,37,2,0,0,0,0,0,3.0,0,-0.40972861553986284,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
511,15.0,24,1,3,2,2,2,0,0,0,0,3,1,0,0,0,14,4,43,4,0,0,0,0,0,2.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
512,12.0,9,1,2,2,1,1,0,0,0,0,5,0,0,0,0,0,0,22,1,0,0,0,0,0,1.0,0,-0.6405248678406135,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
513,10.0,3,1,3,2,1,3,0,0,0,0,4,0,0,1,0,15,2,53,4,0,1,0,1,0,1.0,0,-0.5251267416902382,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
514,10.0,3,1,2,2,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,-0.7213035561458763,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
515,15.0,24,1,3,2,2,14,0,0,0,0,3,1,0,1,0,15,2,37,4,0,1,0,1,0,1.0,0,0.16726201521201384,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
516,10.0,3,1,4,2,2,1,0,0,0,0,4,0,0,1,0,8,3,44,2,0,0,0,0,0,3.0,0,-0.5251267416902382,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
517,14.0,3,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0.3980582675127645,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
518,12.0,9,1,2,2,2,1,0,0,0,0,3,0,1,0,0,18,2,51,4,0,0,0,0,0,1.0,0,-0.6982239309158011,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
519,12.0,9,1,2,1,2,5,0,0,0,0,4,0,0,0,0,18,1,35,3,0,1,0,0,0,5.0,0,-0.06353423708873684,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
520,15.0,24,1,2,2,1,2,0,0,0,0,5,0,0,0,0,7,3,44,2,0,0,0,0,0,5.0,0,0.3980582675127645,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
521,24.0,12,1,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0.6288545198135151,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
522,12.0,9,1,2,2,1,3,0,0,0,0,4,0,0,0,0,16,4,11,2,0,0,0,0,0,6.0,0,-0.5251267416902382,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
523,15.0,24,1,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2.706020790520271,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
524,20.0,6,1,2,1,2,1,0,0,0,0,3,0,0,0,0,11,2,37,3,0,0,0,0,0,3.0,0,-0.6982239309158011,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
525,15.0,24,1,2,2,1,1,0,0,0,0,3,0,0,0,0,2,4,44,2,0,1,0,0,0,3.0,0,-0.40972861553986284,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
526,15.0,24,1,2,3,1,1,1,1,0,0,5,0,0,0,0,8,4,42,4,0,1,0,0,0,6.0,1,-0.40972861553986284,-0.3314537736561302,0.18707298489377858,-0.29284316198753574,-0.0772747905195149
527,17.0,12,1,2,2,1,6,0,0,0,0,4,0,0,0,0,12,3,44,2,0,0,0,0,0,1.0,0,-0.6174452426105385,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
528,15.0,18,1,2,2,1,3,0,0,0,0,3,0,0,0,0,4,2,45,2,0,1,0,0,0,2.0,0,-0.5251267416902382,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
529,15.0,24,1,1,1,1,6,0,0,0,0,4,0,0,0,0,0,0,44,1,1,0,0,0,0,4.0,0,-0.6636044930706886,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
530,13.0,12,1,2,3,1,5,1,1,0,0,4,0,0,0,0,1,4,44,2,1,1,0,0,0,3.0,1,-0.40972861553986284,0.7362408482737958,0.18707298489377858,-0.29284316198753574,-0.0772747905195149
531,10.0,3,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,-0.6405248678406135,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
532,11.0,6,1,2,2,2,5,2,2,4,1,3,1,1,0,0,14,2,44,3,0,1,0,0,0,2.0,1,-0.6405248678406135,0.02444443365384511,-0.00887634988386096,-0.29284316198753574,-0.0772747905195149
533,12.0,9,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,-0.6405248678406135,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
534,15.0,24,1,2,3,1,9,0,0,0,0,4,0,0,0,0,17,4,31,2,0,1,0,0,0,1.0,0,0.6288545198135151,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
535,10.0,3,1,2,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,-0.7213035561458763,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
536,15.0,6,1,4,1,2,2,0,0,0,0,6,1,1,1,0,8,2,37,3,0,0,0,0,0,2.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
537,11.0,6,1,2,2,1,6,0,0,0,0,3,0,0,1,0,0,0,33,2,1,0,0,0,0,4.0,0,-0.6866841183007637,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
538,15.0,12,1,1,2,1,4,2,2,0,0,3,0,0,1,1,14,2,61,2,0,1,0,0,0,6.0,0,0.6288545198135151,-0.15350467000114254,-0.2048256846615005,-0.29284316198753574,-0.0772747905195149
539,15.0,12,1,2,1,2,1,0,0,0,0,5,1,0,0,0,0,0,33,2,1,0,0,0,0,2.0,0,-0.6405248678406135,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
540,20.0,24,1,2,2,1,5,0,0,0,0,3,0,0,0,0,9,2,37,3,0,1,0,0,0,3.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
541,11.0,6,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,-0.5251267416902382,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
542,15.0,12,1,1,1,1,8,0,0,0,0,4,0,0,0,0,0,0,44,1,0,1,0,0,0,2.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
543,15.0,24,1,3,2,2,6,0,0,0,0,3,1,0,0,0,15,2,61,4,0,1,0,1,0,5.0,0,0.3980582675127645,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
544,15.0,3,1,2,1,2,7,0,0,0,0,5,1,1,0,0,1,2,37,3,0,1,0,0,0,3.0,0,-0.5251267416902382,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
545,16.0,3,1,2,3,3,1,1,0,3,1,4,0,0,0,0,8,2,44,3,0,1,0,0,0,2.0,1,-0.6636044930706886,-0.04673520780814995,-0.24401555161702843,-0.0016902754293510202,0.923839464920881
546,15.0,12,1,1,1,1,1,0,0,0,0,3,1,0,0,0,8,4,35,1,0,0,0,0,0,5.0,0,-0.40972861553986284,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
547,15.0,24,1,2,1,2,4,0,0,0,0,3,0,0,0,0,7,1,62,2,0,0,0,0,0,5.0,0,0.16726201521201384,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
548,15.0,24,1,2,2,2,3,0,0,0,0,4,0,0,0,0,14,3,33,3,0,1,0,0,0,2.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
549,15.0,12,1,1,1,1,2,1,1,1,0,3,0,0,0,0,20,3,44,1,0,0,0,0,0,2.0,0,-0.40972861553986284,0.3803426409638204,-0.00887634988386096,-0.29284316198753574,-0.0772747905195149
550,15.0,12,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0.16726201521201384,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
551,10.0,3,1,3,1,2,1,0,0,0,0,4,0,0,0,0,19,3,53,3,0,0,0,0,0,2.0,0,-0.5251267416902382,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
552,15.0,24,1,2,3,3,1,0,0,0,0,7,1,0,1,0,20,1,33,2,0,0,0,0,0,2.0,0,1.5520395290165179,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
553,15.0,18,1,3,2,3,2,1,0,10,1,2,0,0,0,0,14,2,42,4,0,0,0,0,0,6.0,0,-0.6405248678406135,0.02444443365384511,-0.2048256846615005,0.5705874648166548,2.891587099519721
554,15.0,24,1,3,2,1,4,0,0,0,0,3,0,0,0,0,18,4,36,2,0,0,0,0,0,2.0,0,-0.40972861553986284,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
555,15.0,24,1,1,1,1,2,0,0,0,0,4,1,0,0,0,16,3,43,3,0,0,0,0,0,3.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
